player_id,player_name,team_id,team_abbreviation,position,games_played,team_games_played,availability_rate,minutes,box_minutes,box_games_played,box_starts,start_rate,starter_role_flag,pbpstats_minutes,pbpstats_games_played,eligibility_minutes_source,candidate_tier,eligible_flag,points_per_75,rebounds_per_75,assists_per_75,stocks_per_75,turnovers_per_75,assist_turnover_ratio,usage,ts_pct_feature,efg_pct_feature,shotquality_pbp_feature,shot_making_over_shotquality_pbp,fta_rate_feature,on_court_net_rating,team_relative_net_rating,team_win_pct,team_net_rating,sample_size_flag,shooting_efficiency_category,shotquality_pbp_profile_label,shot_diet_profile_label,specialized_shooter_label,shot_diet_risk_label,rim_fga_share,three_point_fga_share,midrange_fga_share
1643426,Olivia Miles,1611661324,MIN,G,28.0,34,0.8235294117647058,856.0,856.0,28.0,28.0,1.0,True,989.0,32,sportsdataverse_player_box,Core Candidate,True,12.045169385194479,2.8042659974905897,3.63237139272271,1.1668757841907151,1.8820577164366374,1.93,26.966783216783217,0.6189555125725339,0.5607064017660044,0.540695,0.0200114017660043,0.3333333333333333,14.798548306491924,2.2558008224637973,,12.542747484028126,Strong,Strong Efficiency,High-Quality Shots + Strong Making,Modern Shot Diet,No Clear Shooting Specialty,Clean Shot Profile,0.4503311258278146,0.2847682119205297,0.2649006622516556
203827,Natasha Howard,1611661324,MIN,F,30.0,34,0.8823529411764706,884.0,884.0,30.0,30.0,1.0,True,985.0,34,sportsdataverse_player_box,Core Candidate,True,9.752263581488934,4.88556338028169,2.112676056338028,1.7165492957746478,1.603370221327968,1.3176470588235294,21.885964912280706,0.6243961352657005,0.5902777777777778,0.5505149025069638,0.039762875270814,0.3527777777777778,15.652204277077871,3.1094567930497448,,12.542747484028126,Strong,Strong Efficiency,High-Quality Shots + Strong Making,Paint-Oriented,No Clear Shooting Specialty,Clean Shot Profile,0.6611111111111111,0.0361111111111111,0.3027777777777777
1629481,Arike Ogunbowale,1611661321,DAL,G,29.0,33,0.8787878787878788,868.0,868.0,29.0,29.0,1.0,True,977.0,33,sportsdataverse_player_box,Core Candidate,True,9.352941176470589,2.0,2.0,0.6666666666666667,1.0196078431372548,1.9615384615384615,22.76867030965392,0.5256696428571429,0.4648241206030151,0.4833250632911392,-0.0185009426881241,0.3040201005025125,1.4166723169155375,-2.7344486011653117,,4.151120918080849,Strong,Low Efficiency,Tough Shot Profile,Diversified Shot Profile,No Clear Shooting Specialty,Balanced / Low Risk,0.1834170854271356,0.4321608040201005,0.3844221105527638
1642785,Sonia Citron,1611661322,WAS,G,25.0,32,0.78125,846.0,846.0,25.0,25.0,1.0,True,974.0,29,sportsdataverse_player_box,Core Candidate,True,9.809210526315791,2.2105263157894735,2.151315789473684,1.125,1.4605263157894737,1.472972972972973,21.6998191681736,0.6044226044226044,0.5181818181818182,0.4865202743902439,0.0316615437915742,0.5303030303030303,1.905597679332601,2.558672457885237,,-0.6530747785526358,Strong,Average Efficiency,Tough Shot Profile,Diversified Shot Profile,Balanced Three-Level Scorer,Balanced / Low Risk,0.2878787878787879,0.3606060606060606,0.3515151515151515
203014,Nneka Ogwumike,1611661320,LAS,F,26.0,32,0.8125,818.0,818.0,26.0,26.0,1.0,True,972.0,31,sportsdataverse_player_box,Core Candidate,True,10.082278481012658,5.1645569620253164,1.8037974683544304,0.8924050632911392,1.10126582278481,1.6379310344827587,22.377307519135524,0.6036446469248291,0.5696517412935324,0.4973758706467661,0.0722758706467662,0.2114427860696517,-5.889694240030167,-1.0985623622010365,,-4.79113187782913,Strong,Strong Efficiency,Average Shot Quality Profile,Diversified Shot Profile,Midrange Specialist,Balanced / Low Risk,0.2935323383084577,0.2860696517412935,0.4203980099502488
1627673,Jonquel Jones,1611661313,NYL,C,30.0,34,0.8823529411764706,884.0,884.0,30.0,30.0,1.0,True,961.0,33,sportsdataverse_player_box,Core Candidate,True,9.541126686061888,5.97064268711981,1.864586088336419,1.190161332980693,1.4083575773604866,1.323943661971831,20.81989866421004,0.631233595800525,0.5838414634146342,0.5166112804878049,0.0672301829268292,0.3658536585365853,2.146484147662676,-2.5021795343452595,,4.6486636820079354,Strong,Strong Efficiency,Average Shot Quality Profile,Modern Shot Diet,No Clear Shooting Specialty,Clean Shot Profile,0.3140243902439024,0.4786585365853659,0.2073170731707317
1643428,Flau'jae Johnson,1611661328,SEA,G,31.0,35,0.8857142857142857,880.0,880.0,31.0,31.0,1.0,True,960.0,34,sportsdataverse_player_box,Core Candidate,True,9.066787470877555,3.2422987315557856,1.9026663215117785,1.3784623349728191,1.61144188454569,1.180722891566265,25.297346752058555,0.4968085106382979,0.4394673123486682,0.5158821601941748,-0.0764148478455065,0.3099273607748184,-1.4638552925029984,3.6904957479239897,,-5.154351040426988,Strong,Low Efficiency,Average Shot Quality Profile,Diversified Shot Profile,No Clear Shooting Specialty,Clean Shot Profile,0.324455205811138,0.3680387409200968,0.3075060532687651
201886,DeWanna Bonner,1611661317,PHX,F,30.0,35,0.8571428571428571,816.0,816.0,30.0,19.0,0.6333333333333333,True,958.0,35,sportsdataverse_player_box,Core Candidate,True,7.04539490947258,4.132773550249278,1.0627131986355287,1.397271057465232,0.5116767252689582,2.076923076923077,17.663817663817664,0.515850144092219,0.4557377049180328,0.5103540983606557,-0.0546163934426229,0.3147540983606557,-1.7839741446316424,1.2325921281623948,,-3.016566272794037,Strong,Low Efficiency,Average Shot Quality Profile,Modern Shot Diet,No Clear Shooting Specialty,Clean Shot Profile,0.2590163934426229,0.5114754098360655,0.2295081967213114
1642291,Angel Reese,1611661330,ATL,F,27.0,32,0.84375,832.0,832.0,27.0,27.0,1.0,True,951.0,31,sportsdataverse_player_box,Core Candidate,True,9.520423991726991,7.154860392967942,1.4736297828335057,1.3960703205791107,1.9389865563598758,0.76,25.456125108601217,0.5051440329218106,0.4357682619647355,0.5788571788413098,-0.1430889168765743,0.4962216624685138,7.324191361673627,1.6493142868796724,,5.6748770747939545,Strong,Low Efficiency,High-Quality Shot Profile,Modern Shot Diet,No Clear Shooting Specialty,Clean Shot Profile,0.72544080604534,0.0982367758186398,0.1763224181360201
1643425,Azzi Fudd,1611661321,DAL,G,28.0,33,0.8484848484848485,893.0,893.0,28.0,22.0,0.7857142857142857,True,950.0,30,sportsdataverse_player_box,Core Candidate,True,7.847444089456869,1.038338658146965,1.0982428115015974,1.5375399361022364,0.6589456869009584,1.6666666666666667,17.918805412972468,0.5584045584045584,0.5467836257309941,0.4805199413489736,0.0662636843820205,0.067251461988304,6.982966189831856,2.831845271751007,,4.151120918080849,Strong,Average Efficiency,Tough-Shot Maker,Perimeter-Leaning,Midrange Specialist,Midrange-Heavy Risk,0.1169590643274853,0.4561403508771929,0.4269005847953216
204324,Dearica Hamby,1611661320,LAS,F,27.0,32,0.84375,799.0,799.0,27.0,27.0,1.0,True,944.0,32,sportsdataverse_player_box,Core Candidate,True,9.476954945624028,4.621957534955982,1.534179181771103,1.2428793371310203,1.24287933713102,1.234375,21.06715731370745,0.61489898989899,0.5793413173652695,0.558377245508982,0.0209640718562874,0.4341317365269461,-4.887801602251926,-0.09666972442279587,,-4.79113187782913,Strong,Strong Efficiency,High-Quality Shots + Strong Making,Modern Shot Diet,No Clear Shooting Specialty,Clean Shot Profile,0.6646706586826348,0.1077844311377245,0.2275449101796407
1629524,Bridget Carleton,1611661327,PDX,F,28.0,32,0.875,850.0,850.0,28.0,28.0,1.0,True,940.0,31,sportsdataverse_player_box,Core Candidate,True,9.043119510247537,2.6949693904711207,1.3175405908969924,1.2376896459941442,0.7585839765770561,1.736842105263158,20.169651272384545,0.573076923076923,0.5401662049861495,0.4881498614958449,0.0520163434903046,0.1966759002770083,-2.6872868166087045,2.63653104731587,,-5.323817863924575,Strong,Average Efficiency,Average Shot Quality Profile,Modern Shot Diet,Above-Break Spacer,Clean Shot Profile,0.0914127423822714,0.6260387811634349,0.2825484764542936
1630996,Rae Burrell,1611661320,LAS,G,27.0,32,0.84375,765.0,765.0,27.0,19.0,0.7037037037037037,True,920.0,32,sportsdataverse_player_box,Core Candidate,True,8.57823669579031,1.4892772041302622,1.5488482922954725,0.8339952343129468,1.4297061159650517,1.0833333333333333,21.17924528301887,0.5729442970822282,0.524390243902439,0.5233635670731708,0.0010266768292682,0.3292682926829268,-7.988953603790037,-3.1978217259609067,,-4.79113187782913,Strong,Average Efficiency,Average Shot Quality Profile,Modern Shot Diet,No Clear Shooting Specialty,Clean Shot Profile,0.3414634146341463,0.3841463414634146,0.274390243902439
1631022,Shakira Austin,1611661322,WAS,C,27.0,32,0.84375,799.0,799.0,27.0,27.0,1.0,True,920.0,31,sportsdataverse_player_box,Core Candidate,True,10.568086883876356,6.182121971595656,1.6917293233082706,1.3157894736842104,1.858813700918964,0.9101123595505618,25.864519185220274,0.5513100436681223,0.4934725848563969,0.4813789817232376,0.0120936031331592,0.4595300261096606,1.5618738018872023,2.214948580439838,,-0.6530747785526358,Strong,Average Efficiency,Tough Shot Profile,Paint-Oriented,No Clear Shooting Specialty,Midrange-Heavy Risk,0.4099216710182767,0.1148825065274151,0.4751958224543081
1631007,Veronica Burton,1611661331,GSV,G,28.0,32,0.875,797.0,797.0,28.0,28.0,1.0,True,918.0,32,sportsdataverse_player_box,Core Candidate,True,8.675866118614211,2.4001761597181446,3.985613623018203,1.2991779213153258,1.0789782736347622,3.693877551020408,19.939577039274926,0.5677233429394812,0.495,0.4707869047619047,0.0242130952380952,0.3966666666666666,13.155790486337736,3.3533995814354682,,9.802390904902268,Strong,Average Efficiency,Tough Shot Profile,Balanced Shot Diet,No Clear Shooting Specialty,Balanced / Low Risk,0.21,0.4033333333333333,0.3866666666666666
204333,Natasha Cloud,1611661329,CHI,G,28.0,33,0.8484848484848485,791.0,791.0,28.0,15.0,0.5357142857142857,True,910.0,32,sportsdataverse_player_box,Core Candidate,True,6.629500268672756,2.055346587855991,3.1636217087587317,0.9067705534658785,1.3903815153143473,2.2753623188405796,16.387959866220736,0.6003649635036497,0.5407725321888412,0.5059568965517242,0.034815635637117,0.3905579399141631,-2.0462136356299396,-1.0445689800622944,,-1.0016446555676453,Usable,Average Efficiency,Average Shot Quality Profile,Modern Shot Diet,No Clear Shooting Specialty,Clean Shot Profile,0.2660944206008583,0.4463519313304721,0.2875536480686695
1631044,Naz Hillmon,1611661330,ATL,F,27.0,32,0.84375,796.0,796.0,27.0,25.0,0.9259259259259259,True,897.0,31,sportsdataverse_player_box,Core Candidate,True,5.943080357142857,2.8041294642857144,0.9626116071428571,0.5859375,0.8370535714285714,1.15,13.238770685579198,0.5916666666666667,0.5540540540540541,0.5534801801801802,0.0005738738738738,0.2117117117117117,7.421875,1.7469979252060455,,5.6748770747939545,Usable,Average Efficiency,High-Quality Shot Profile,Modern Shot Diet,Rim Pressure Finisher,Clean Shot Profile,0.4189189189189189,0.5135135135135135,0.0675675675675675
204365,Erica Wheeler,1611661320,LAS,G,27.0,32,0.84375,755.0,755.0,27.0,25.0,0.9259259259259259,True,894.0,32,sportsdataverse_player_box,Core Candidate,True,6.219110378912686,1.2973640856672157,3.562602965403624,0.7413509060955519,1.2561779242174629,2.8360655737704916,17.678484701311316,0.495049504950495,0.4614035087719298,0.4866292114695341,-0.0252257026976042,0.1578947368421052,-1.1716554201578475,3.619476457671283,,-4.79113187782913,Strong,Low Efficiency,Average Shot Quality Profile,Modern Shot Diet,No Clear Shooting Specialty,Clean Shot Profile,0.2105263157894736,0.5052631578947369,0.2842105263157894
