player_id,player_name,team_abbreviation,usage,ts_pct_feature,rim_fga_share,three_point_fga_share,shot_diet_profile_label,fit_profile_tags,allstar_value_score
1642814,Taylor Thierry,SEA,9.15492957746479,0.5416666666666666,0.1818181818181818,0.5454545454545454,Perimeter-Leaning,spacing,
1641650,Haley Jones,DAL,20.930232558139533,0.6190476190476191,0.3529411764705882,0.1764705882352941,Paint-Oriented,"rim-pressure, efficient",
1642794,Juste Jocyte,GSV,25.17985611510792,0.4285714285714285,0.1153846153846153,,Unavailable Shot Diet,high-usage,
1642775,Alex Wilson,WAS,13.13868613138686,0.375,0.2,0.7333333333333334,Perimeter-Leaning,spacing,
1630993,Anneli Maley,NYL,9.6,0.25,0.2,0.5,Perimeter-Leaning,spacing,
1643488,Emma Cechova,MIN,20.0,0.625,0.8125,,Unavailable Shot Diet,"rim-pressure, efficient",
1631064,Chloe Bibby,CHI,18.64406779661017,0.55,0.25,0.6000000000000001,Modern Shot Diet,spacing,
1642320,Jaylyn Sherrod,ATL,22.42990654205608,0.4523809523809524,0.5789473684210527,0.2105263157894736,Modern Shot Diet,rim-pressure,
1642769,Mai Yamamoto,LVA,18.55670103092784,0.6875,0.1875,0.75,Perimeter-Leaning,"spacing, efficient",
203405,Kayla Alexander,TOR,14.285714285714285,0.5,0.4285714285714285,,Unavailable Shot Diet,rim-pressure,
1643525,Alex Fowler,NYL,20.0,0.5454545454545454,0.2,0.7,Perimeter-Leaning,spacing,
1630154,Kamiah Smalls,PDX,20.588235294117645,0.7,0.2,,Unavailable Shot Diet,efficient,
1643461,Laura Ziegler,LAS,11.842105263157894,0.4444444444444444,0.375,0.375,Paint-Oriented,"spacing, rim-pressure",
1642818,Maddy Westbeld,CHI,9.722222222222223,0.25,0.1666666666666666,0.8333333333333333,Perimeter-Leaning,spacing,
1643458,Saylor Poffenbarger,CHI,6.896551724137932,,,1.0,Unavailable Shot Diet,spacing,
1642801,Aaliyah Nye,ATL,14.285714285714286,0.4166666666666667,0.1666666666666666,0.5,Perimeter-Leaning,spacing,
1629581,Emese Hof,MIN,23.913043478260867,0.5,0.5,,Unavailable Shot Diet,rim-pressure,
1643473,Taina Mair,SEA,24.444444444444443,0.3888888888888889,0.375,,Unavailable Shot Diet,"high-usage, rim-pressure",
1628278,Shatori Walker-Kimbrough,ATL,16.666666666666668,0.5,0.4,,Unavailable Shot Diet,rim-pressure,
1642293,Alissa Pili,LAS,10.20408163265306,0.5,0.25,,Unavailable Shot Diet,context-dependent,
1630108,Mariella Fasoula,TOR,18.91891891891892,0.4,0.6,,Unavailable Shot Diet,rim-pressure,
1630115,Joyner Holmes,SEA,17.64705882352941,0.25,0.5,,Unavailable Shot Diet,rim-pressure,
1643479,Ndjakalenga Mwenentanda,GSV,5.88235294117647,,,,Unavailable Shot Diet,context-dependent,
1642808,JJ Quinerly,DAL,12.0,0.3333333333333333,,,Unavailable Shot Diet,context-dependent,
1642788,Bree Hall,IND,19.23076923076923,0.5,0.2,,Unavailable Shot Diet,context-dependent,
1643706,Ornella Bankole,TOR,7.692307692307692,0.5,,,Unavailable Shot Diet,context-dependent,
1642790,Sania Feagin,LAS,3.571428571428571,,1.0,,Unavailable Shot Diet,rim-pressure,
1643686,Nadia Fingall,GSV,8.695652173913043,1.25,,,Unavailable Shot Diet,efficient,
1643470,Shay Ciezki,PHX,8.333333333333334,0.75,0.5,,Unavailable Shot Diet,"rim-pressure, efficient",
1642826,Aubrey Griffin,NYL,10.0,1.0,,,Unavailable Shot Diet,efficient,
1643439,Tonie Morgan,LAS,23.52941176470588,0.75,0.5,,Unavailable Shot Diet,"rim-pressure, efficient",
1631039,Miela Sowah,GSV,14.285714285714285,,,,Unavailable Shot Diet,context-dependent,
1643424,Costanza Verona,DAL,16.666666666666668,1.0,,,Unavailable Shot Diet,efficient,
1630138,Peyton Williams,PHX,7.692307692307692,,,,Unavailable Shot Diet,context-dependent,
1641695,Ashten Prechtel,GSV,30.769230769230766,0.8333333333333334,0.3333333333333333,0.6666666666666666,Perimeter-Leaning,"high-usage, spacing, efficient",
1642796,Rayah Marshall,CON,40.0,,,,Unavailable Shot Diet,high-usage,
1629539,Amy Okonkwo,ATL,66.66666666666667,0.25,,,Unavailable Shot Diet,high-usage,
1628920,Mercedes Russell,IND,,,,,Unavailable Shot Diet,context-dependent,
1643440,Darianna Littlepage-Buggs,WAS,,,,,Unavailable Shot Diet,context-dependent,
