player_id,player_name,off_poss,def_poss,on_pts_for,on_pts_against,off_court_off_poss,off_court_def_poss,off_court_pts_for,off_court_pts_against,on_ortg,on_drtg,on_net,off_ortg,off_drtg,off_net,ortg_swing,drtg_swing,net_swing,on_poss_share
1628931,Gabby Williams,1582.0,1609.0,1712.0,1631.0,955.0,965.0,1091.0,972.0,108.21744627054362,101.36730888750778,6.850137383035843,114.24083769633509,100.72538860103626,13.515449095298834,-6.023391425791473,0.6419202864715174,-6.665311712262991,0.6235711470240441
1628932,A'ja Wilson,2246.0,2258.0,2659.0,2387.0,549.0,576.0,547.0,638.0,118.38824577025824,105.71302037201062,12.675225398247619,99.63570127504553,110.76388888888889,-11.128187613843352,18.752544495212703,-5.050868516878268,23.80341301209097,0.8035778175313059
1629477,Sabrina Ionescu,1479.0,1473.0,1676.0,1685.0,444.0,464.0,504.99999999999994,481.99999999999994,113.31981068289384,114.39239646978953,-1.0725857868956865,113.73873873873872,103.87931034482759,9.85942839391113,-0.4189280558448729,10.513086124961944,-10.932014180806817,0.7691107644305772
1629478,Katie Lou Samuelson,878.0,874.0,843.0,987.0,1461.0,1496.0,1572.0,1606.0,96.01366742596811,112.92906178489703,-16.91539435892892,107.59753593429157,107.35294117647058,0.24459475782099105,-11.583868508323462,5.57612060842645,-17.159989116749912,0.3753740914920906
1629479,Teaira McCowan,133.0,131.0,152.0,110.0,673.0,683.0,773.0,670.0,114.28571428571428,83.96946564885496,30.316248636859314,114.85884101040118,98.09663250366032,16.762208506740862,-0.573126724686901,-14.127166854805353,13.554040130118452,0.16501240694789082
1629481,Arike Ogunbowale,2176.0,2175.0,2395.0,2370.0,752.0,774.0,880.0,825.0,110.06433823529412,108.9655172413793,1.0988209939148135,117.02127659574468,106.5891472868217,10.432129308922981,-6.956938360450565,2.376369954557603,-9.333308315008168,0.7431693989071039
1629482,Sophie Cunningham,1705.0,1726.0,1965.0,1873.0,1256.0,1265.0,1475.0,1369.0,115.2492668621701,108.51680185399768,6.732465008172426,117.43630573248407,108.22134387351778,9.21496185896629,-2.1870388703139696,0.29545798047989535,-2.482496850793865,0.5758189800742992
1629483,Napheesa Collier,589.0,598.0,721.0,635.0,201.0,198.0,213.99999999999997,206.0,122.41086587436331,106.18729096989968,16.223574904463632,106.46766169154228,104.04040404040404,2.427257651138234,15.943204182821034,2.1468869294956363,13.796317253325398,0.7455696202531645
1629484,Megan DiLeo,1615.0,1615.0,1762.0,1829.0,1117.0,1134.0,1185.0,1286.0,109.10216718266254,113.25077399380805,-4.1486068111455126,106.08773500447629,113.40388007054673,-7.3161450660704475,3.0144321781862544,-0.15310607673868049,3.167538254924935,0.5911420204978038
1629488,Brianna Turner,882.0,928.0,928.0,965.0,1911.0,1905.0,2254.0,2073.0,105.21541950113378,103.98706896551724,1.228350535616542,117.94871794871796,108.81889763779529,9.129820310922668,-12.733298447584176,-4.83182867227805,-7.901469775306126,0.3157894736842105
1629491,Jessica Shepard,2201.0,2203.0,2460.0,2389.0,568.0,584.0,634.0,619.9999999999999,111.7673784643344,108.44303222877893,3.324346235555467,111.61971830985915,106.16438356164382,5.455334748215336,0.14766015447524694,2.2786486671351156,-2.1309885126598687,0.7948717948717948
