player,metric,value,league_pctile,rookie_pctile,rookie_rank,lower_is_better,league_median,rookie_median
Charlisse Leger-Walker,off_fgrebound_pct,0.01099946188545071,9.395973154362416,5.405405405405405,36.0,False,0.03974141324482758,0.038836481704770234
Charlisse Leger-Walker,def_fgrebound_pct,0.10335248259062402,38.25503355704698,48.64864864864865,20.0,False,0.11404379229878943,0.10636640836981842
Charlisse Leger-Walker,stl_75,1.3736263736263736,55.70469798657718,48.64864864864865,20.0,False,1.3372389200203771,1.3953488372093024
Charlisse Leger-Walker,blk_75,0.3663003663003663,36.241610738255034,59.45945945945946,16.0,False,0.5118110236220472,0.3289473684210526
Charlisse Leger-Walker,stocks_75,1.73992673992674,38.92617449664429,48.64864864864865,20.0,False,2.0270270270270268,1.802325581395349
Charlisse Leger-Walker,foul_75,3.6172161172161172,58.38926174496645,70.27027027027027,12.0,True,3.7958115183246077,4.247572815533981
Charlisse Leger-Walker,fta_75,2.2657213316892726,29.53020134228188,35.13513513513514,25.0,False,3.6873840445269015,3.4303534303534304
Charlisse Leger-Walker,ftr,0.21585903083700442,31.543624161073826,37.83783783783784,24.0,False,0.28405797101449276,0.2840909090909091
Charlisse Leger-Walker,shot_75,10.496300863131937,31.543624161073826,35.13513513513514,25.0,False,11.850921273031826,11.188524590163935
Charlisse Leger-Walker,rim_share,0.2026431718061674,29.53020134228188,27.027027027027028,28.0,False,0.28160919540229884,0.32075471698113206
Charlisse Leger-Walker,mid_share,0.3788546255506608,26.845637583892618,13.513513513513514,33.0,True,0.292259083728278,0.28460038986354774
Charlisse Leger-Walker,three_share,0.4185022026431718,55.033557046979865,56.75675675675676,17.0,False,0.39636363636363636,0.411214953271028
Charlisse Leger-Walker,rim_accuracy,0.5434782608695652,16.10738255033557,24.324324324324326,29.0,False,0.6470588235294118,0.6216216216216216
Charlisse Leger-Walker,three_accuracy,0.3157894736842105,38.88888888888889,55.55555555555556,17.0,False,0.33098523124757095,0.31337071015970097
Charlisse Leger-Walker,unassisted_pts_share,0.38,75.83892617449665,72.97297297297297,11.0,False,0.2785515320334262,0.2594594594594595
Charlisse Leger-Walker,blocked_rate,0.05286343612334802,49.664429530201346,59.45945945945946,16.0,True,0.05263157894736842,0.06134969325153374
Charlisse Leger-Walker,on_net,-9.266962657838135,7.38255033557047,16.216216216216218,32.0,False,-1.0725857868956865,-2.9497545162915344
Charlisse Leger-Walker,net_swing,-0.39100326194807167,45.63758389261745,56.75675675675676,17.0,False,-0.08191443580182067,-0.5678240640811936
Charlisse Leger-Walker,ortg_swing,3.0278001568553634,65.1006711409396,67.56756756756756,13.0,False,0.14766015447524694,-0.5207334994568953
Charlisse Leger-Walker,drtg_swing,3.418803418803435,23.48993288590604,18.91891891891892,31.0,True,-0.15310607673868049,-1.0957674714839953
Charlisse Leger-Walker,on_poss_share,0.5842939481268011,55.70469798657718,81.08108108108108,8.0,False,0.5571593533487298,0.35118592195868403
