team,player_a,player_b,r,games_both,combined_mpg,combined_sd,r_pctile,name_a,name_b
CHI,1627671,1643447,-0.14709842210079382,29,31.334486206896553,9.914052339148427,38.159879336349924,Rachel Banham,Gabriela Jaquez
CHI,1628922,1642289,-0.07194224362532038,27,51.574077777777774,6.818059174965653,49.17043740573152,Azura Stevens,Kamilla Cardoso
CHI,1628922,1642292,-0.4582238075020172,28,44.457742857142854,5.915288673675194,8.446455505279035,Azura Stevens,Jacy Sheldon
CHI,1628922,1642321,0.3932870355343208,24,46.740987499999996,9.403079078837976,95.62594268476622,Azura Stevens,Sydney Taylor
CHI,1628922,1642786,-0.44856314686183635,17,36.61959411764706,4.662879593592166,9.200603318250378,Azura Stevens,Aicha Coulibaly
CHI,1628922,1643447,-0.18644919923086978,24,43.6090375,7.077154798352016,33.33333333333333,Azura Stevens,Gabriela Jaquez
CHI,1642289,1642292,0.07887217251634836,36,47.955555555555556,7.128889586161546,69.8340874811463,Kamilla Cardoso,Jacy Sheldon
CHI,1642289,1642321,-0.2346179267944391,29,46.959199999999996,7.953532268926627,28.205128205128204,Kamilla Cardoso,Sydney Taylor
CHI,1642289,1642786,-0.024635978631215624,25,39.51534,6.339156750507121,55.957767722473605,Kamilla Cardoso,Aicha Coulibaly
CHI,1642289,1643447,-0.18435351132458327,32,45.43750625,7.977432116508924,33.93665158371041,Kamilla Cardoso,Gabriela Jaquez
CHI,1642292,1642321,-0.58548849415031,30,40.69778,5.8279534862768845,3.770739064856712,Jacy Sheldon,Sydney Taylor
CHI,1642292,1642786,0.13601885461843116,25,34.391332,9.20670676819893,78.28054298642535,Jacy Sheldon,Aicha Coulibaly
CHI,1642292,1643447,0.10918732753870823,33,39.39343636363636,11.138884404750161,74.2081447963801,Jacy Sheldon,Gabriela Jaquez
CHI,1642321,1642786,-0.20829520769313933,19,33.55877368421053,9.412809599148627,30.920060331825038,Sydney Taylor,Aicha Coulibaly
CHI,1642321,1643447,-0.0990906078116591,26,40.5,7.238929488204731,45.70135746606335,Sydney Taylor,Gabriela Jaquez
CHI,1642786,1643447,-0.07542413903227,23,31.04565217391304,10.426807032132894,49.01960784313725,Aicha Coulibaly,Gabriela Jaquez
CON,203398,1629568,-0.22778699996701035,17,48.0911705882353,6.7239570507964945,28.95927601809955,Brittney Griner,Kennedy Burke
CON,203398,1631135,-0.08930417202610565,17,44.408805882352944,8.535124033330636,47.20965309200603,Brittney Griner,Olivia Nelson-Ododa
CON,203398,1641649,0.012241715042933561,18,47.27036111111111,8.940994552531542,60.78431372549019,Brittney Griner,Diamond Miller
CON,203398,1642290,0.043235646826490816,13,42.4423076923077,5.490576343527388,65.15837104072398,Brittney Griner,Aaliyah Edwards
CON,203398,1642303,0.22491389213966806,15,53.746666666666655,9.475788039499609,85.21870286576168,Brittney Griner,Leila Lacan
CON,203398,1642800,0.10034514336777146,11,48.631809090909094,10.524061953490635,73.00150829562594,Brittney Griner,Aneesah Morrow
CON,203398,1642809,-0.24691817832271165,15,46.44777333333333,6.423041558601641,26.395173453996986,Brittney Griner,Saniya Rivers
CON,203398,1643441,-0.7281762377875498,12,30.468041666666664,4.118810012493311,0.603318250377074,Brittney Griner,Raegan Beers
CON,203398,1643448,-0.3752955212420573,15,33.56999333333333,5.962285739482644,14.177978883861236,Brittney Griner,Nell Angloma
CON,203398,1643449,-0.15690089895322484,18,47.43518333333334,9.42497138071798,36.95324283559578,Brittney Griner,Charlisse Leger-Walker
CON,1629568,1631135,0.1497809447673877,31,45.43493870967742,8.170826455656222,79.03469079939669,Kennedy Burke,Olivia Nelson-Ododa
CON,1629568,1641649,-0.06824710756340453,35,45.72808857142857,7.904207923250956,50.2262443438914,Kennedy Burke,Diamond Miller
CON,1629568,1642290,-0.08596907460682655,22,41.54015454545454,8.220576528022447,47.66214177978884,Kennedy Burke,Aaliyah Edwards
CON,1629568,1642303,-0.16395985451655928,26,51.516019230769224,6.708127638202435,35.444947209653094,Kennedy Burke,Leila Lacan
CON,1629568,1642800,-0.1357151484806287,19,46.628063157894736,9.02604708903999,40.27149321266968,Kennedy Burke,Aneesah Morrow
CON,1629568,1642809,0.07147966198195788,31,46.14139354838709,7.310275554584587,68.32579185520362,Kennedy Burke,Saniya Rivers
CON,1629568,1643441,0.026553285847505895,28,34.34523571428571,7.383486713692241,62.89592760180995,Kennedy Burke,Raegan Beers
CON,1629568,1643448,-0.35864899507975495,31,33.39192580645161,6.673537631969406,15.384615384615385,Kennedy Burke,Nell Angloma
CON,1629568,1643449,0.2700141925605402,35,47.525711428571434,7.558373898094415,88.9894419306184,Kennedy Burke,Charlisse Leger-Walker
CON,1631135,1641649,0.5010261800477143,32,44.36458125,10.657725269204054,98.34087481146304,Olivia Nelson-Ododa,Diamond Miller
CON,1631135,1642290,-0.1402678698165929,18,41.037961111111116,9.254506929131333,39.66817496229261,Olivia Nelson-Ododa,Aaliyah Edwards
CON,1631135,1642303,0.6073917587614321,27,50.61913333333332,8.490960374693513,99.09502262443439,Olivia Nelson-Ododa,Leila Lacan
CON,1631135,1642800,-0.49921881574097254,16,42.043737500000006,7.9830519193163205,6.787330316742081,Olivia Nelson-Ododa,Aneesah Morrow
CON,1631135,1642809,-0.30354353093286035,28,42.72916428571428,8.259651947254701,20.361990950226243,Olivia Nelson-Ododa,Saniya Rivers
CON,1631135,1643441,-0.05207000123365445,25,32.790664,8.361733082017148,52.79034690799397,Olivia Nelson-Ododa,Raegan Beers
CON,1631135,1643448,-0.29419030322380796,28,31.808925000000006,6.9859767993075215,21.417797888386122,Olivia Nelson-Ododa,Nell Angloma
CON,1631135,1643449,0.3482009130509404,32,44.657809375,11.974212440540697,94.41930618401206,Olivia Nelson-Ododa,Charlisse Leger-Walker
CON,1641649,1642290,-0.15917442643846383,22,40.21893636363637,9.768493899780216,36.50075414781297,Diamond Miller,Aaliyah Edwards
CON,1641649,1642303,0.31250537619680635,27,51.42593333333333,9.176053015699237,92.00603318250377,Diamond Miller,Leila Lacan
CON,1641649,1642800,-0.15963068020478166,20,44.163325,10.578925135325223,36.199095022624434,Diamond Miller,Aneesah Morrow
CON,1641649,1642809,-0.2922130895069974,32,43.622915625,8.521196824394481,21.71945701357466,Diamond Miller,Saniya Rivers
CON,1641649,1643441,-0.029455377685214595,29,33.38506551724138,8.088374563809639,55.5052790346908,Diamond Miller,Raegan Beers
CON,1641649,1643448,-0.1845969688796978,32,32.605728125,8.059028419798441,33.78582202111614,Diamond Miller,Nell Angloma
CON,1641649,1643449,0.24744239041938926,36,45.734725,9.99203000059476,86.87782805429865,Diamond Miller,Charlisse Leger-Walker
CON,1642290,1642303,0.015167542750781035,16,48.690625,7.464928063462276,61.38763197586727,Aaliyah Edwards,Leila Lacan
CON,1642290,1642800,-0.37652829472924015,11,37.11667272727273,8.451798809258408,14.027149321266968,Aaliyah Edwards,Aneesah Morrow
CON,1642290,1642809,-0.2882816030965253,18,39.93889444444444,10.162977405295928,22.624434389140273,Aaliyah Edwards,Saniya Rivers
CON,1642290,1643441,-0.04868270551078166,18,28.9926,10.72021366276317,53.242835595776775,Aaliyah Edwards,Raegan Beers
CON,1642290,1643448,0.2884724724472202,21,29.87778095238096,11.24888922012387,90.79939668174963,Aaliyah Edwards,Nell Angloma
CON,1642290,1643449,0.054869902100817096,22,43.29318636363635,8.24720416564336,66.36500754147812,Aaliyah Edwards,Charlisse Leger-Walker
CON,1642303,1642800,-0.49906580750288354,11,49.88486363636364,11.144403472530303,6.93815987933635,Leila Lacan,Aneesah Morrow
CON,1642303,1642809,-0.3155212777156561,23,49.42827391304348,7.511119239514017,19.607843137254903,Leila Lacan,Saniya Rivers
CON,1642303,1643441,-0.3916321560649079,21,37.535714285714285,5.336788395869346,12.97134238310709,Leila Lacan,Raegan Beers
CON,1642303,1643448,0.023934979759144978,26,38.304492307692314,6.039824691358058,62.44343891402715,Leila Lacan,Nell Angloma
CON,1642303,1643449,0.08635934186609269,27,52.12037777777779,8.5371837301182,70.58823529411765,Leila Lacan,Charlisse Leger-Walker
CON,1642800,1642809,0.4841708126359914,20,45.909169999999996,12.929416051783052,97.73755656108597,Aneesah Morrow,Saniya Rivers
CON,1642800,1643441,0.02897698141255392,16,35.30625,8.373159550213607,63.04675716440422,Aneesah Morrow,Raegan Beers
CON,1642800,1643448,-0.2855339088058428,16,34.046875,7.595367761778666,22.92609351432881,Aneesah Morrow,Nell Angloma
CON,1642800,1643449,-0.4753535757897034,20,44.67750500000001,7.702672402380537,7.541478129713424,Aneesah Morrow,Charlisse Leger-Walker
CON,1642809,1643441,0.0958346568130534,25,34.20534,7.803366276966628,72.39819004524887,Saniya Rivers,Raegan Beers
CON,1642809,1643448,-0.10292601607972167,28,32.743449999999996,8.080914098710661,44.645550527903474,Saniya Rivers,Nell Angloma
CON,1642809,1643449,-0.5901198208332725,32,44.86875625,5.7892572780044445,3.469079939668175,Saniya Rivers,Charlisse Leger-Walker
CON,1643441,1643448,0.4489960943956334,27,22.099392592592594,9.510454290691252,96.68174962292609,Raegan Beers,Nell Angloma
CON,1643441,1643449,0.19981612658645545,29,34.76954827586207,9.37935814532639,83.10708898944193,Raegan Beers,Charlisse Leger-Walker
CON,1643448,1643449,-0.05728636890295041,32,34.294275,8.168379197423636,52.488687782805435,Nell Angloma,Charlisse Leger-Walker
DAL,202252,203824,0.2324684451908862,19,27.852621052631584,11.284400183566051,85.82202111613876,Alysha Clark,Odyssey Sims
DAL,202252,1629481,-0.10037000521839609,24,40.73542083333333,7.931968878229369,45.248868778280546,Alysha Clark,Arike Ogunbowale
DAL,202252,1629491,-0.37375809854886105,22,42.293927272727274,6.7007764844425965,14.479638009049776,Alysha Clark,Jessica Shepard
DAL,202252,1629501,0.2576803930161648,20,28.202495,13.580147724546299,87.78280542986425,Alysha Clark,Alanna Smith
DAL,202252,1629574,-0.3904052432976985,15,17.553333333333335,8.09059205759263,13.423831070889895,Alysha Clark,Li Yueru
DAL,202252,1630386,0.13190786216014677,21,28.08730476190476,12.933089540070315,77.97888386123681,Alysha Clark,Awak Kuier
DAL,202252,1641652,0.21670655472822178,24,24.960404166666667,8.490190608321704,84.46455505279035,Alysha Clark,Maddy Siegrist
DAL,202252,1642784,-0.16125837836736268,22,43.343177272727274,8.231089882410227,35.8974358974359,Alysha Clark,Paige Bueckers
DAL,202252,1642793,-0.10010214909178232,21,21.510309523809525,9.698076267482369,45.399698340874814,Alysha Clark,Aziaha James
DAL,202252,1643425,-0.42708508898624203,19,38.70525789473684,9.221738662970703,10.256410256410255,Alysha Clark,Azzi Fudd
DAL,203824,1629481,0.0023773095683424896,28,46.307146428571436,8.973808714314002,60.030165912518854,Odyssey Sims,Arike Ogunbowale
DAL,203824,1629491,-0.584577337078768,26,46.53716538461539,6.690839656362559,3.9215686274509802,Odyssey Sims,Jessica Shepard
DAL,203824,1629501,0.5801996441231236,23,36.156526086956525,14.564684012183138,98.79336349924586,Odyssey Sims,Alanna Smith
DAL,203824,1629574,0.042454004323248,19,26.872805263157897,11.257487362071208,65.00754147812971,Odyssey Sims,Li Yueru
DAL,203824,1630386,-0.07156166491356511,26,31.82628076923077,12.0691421533436,49.47209653092006,Odyssey Sims,Awak Kuier
DAL,203824,1641652,-0.005408281423191804,25,30.347996000000002,9.505230189588609,58.82352941176471,Odyssey Sims,Maddy Siegrist
DAL,203824,1642784,-0.11197577145087015,27,48.94938148148148,7.0650761233874375,43.13725490196079,Odyssey Sims,Paige Bueckers
DAL,203824,1642793,0.008096073862506803,25,25.622652000000002,12.991676097541585,60.48265460030166,Odyssey Sims,Aziaha James
DAL,203824,1643425,-0.6934124691405126,21,43.91586666666667,5.684252613434182,1.3574660633484164,Odyssey Sims,Azzi Fudd
DAL,1629481,1629491,0.08661317072691203,35,62.069048571428574,9.265464993549385,70.73906485671192,Arike Ogunbowale,Jessica Shepard
DAL,1629481,1629501,0.10818536398258419,29,47.90403448275863,10.100017694477991,74.05731523378583,Arike Ogunbowale,Alanna Smith
DAL,1629481,1629574,-0.0666366627229124,26,39.83205384615384,9.117274148526224,50.678733031674206,Arike Ogunbowale,Li Yueru
DAL,1629481,1630386,0.20353022358733733,34,47.27745588235294,10.06704892409468,83.86123680241327,Arike Ogunbowale,Awak Kuier
DAL,1629481,1641652,-0.2809082453205563,34,43.52254999999999,6.968839757927188,23.83107088989442,Arike Ogunbowale,Maddy Siegrist
DAL,1629481,1642784,-0.15696398904468994,35,63.18714571428573,7.076493279257612,36.80241327300151,Arike Ogunbowale,Paige Bueckers
DAL,1629481,1642793,-0.3478906483029515,34,41.30097352941176,7.320692498304558,15.987933634992457,Arike Ogunbowale,Aziaha James
DAL,1629481,1643425,-0.13445111990976158,30,61.247226666666656,8.677612683894008,40.57315233785822,Arike Ogunbowale,Azzi Fudd
DAL,1629491,1629501,-0.6570947346109303,27,47.02037407407408,8.101079526144487,2.413273001508296,Jessica Shepard,Alanna Smith
DAL,1629491,1629574,-0.034729675412173575,25,41.881996,9.223163454607102,54.90196078431373,Jessica Shepard,Li Yueru
DAL,1629491,1630386,-0.1600512103674363,32,48.61458125,10.590304647981402,36.048265460030166,Jessica Shepard,Awak Kuier
DAL,1629491,1641652,-0.10164957932687323,32,45.42446875,8.841770401446487,45.09803921568628,Jessica Shepard,Maddy Siegrist
DAL,1629491,1642784,-0.03605414423630177,33,65.1646393939394,9.22929463599939,54.600301659125186,Jessica Shepard,Paige Bueckers
DAL,1629491,1642793,-0.036532326378305696,33,43.71817272727273,8.088586921794217,54.44947209653092,Jessica Shepard,Aziaha James
DAL,1629491,1643425,0.7059758368332842,30,65.03889000000001,9.559603783498703,99.69834087481146,Jessica Shepard,Azzi Fudd
DAL,1629501,1629574,-0.2537100088231379,19,26.185094736842107,11.10304183368352,25.94268476621418,Alanna Smith,Li Yueru
DAL,1629501,1630386,-0.11250788749366743,26,34.37500769230769,12.248432932025976,42.98642533936652,Alanna Smith,Awak Kuier
DAL,1629501,1641652,-0.1413338976149715,27,30.25061851851852,10.373441134530381,39.51734539969834,Alanna Smith,Maddy Siegrist
DAL,1629501,1642784,0.0620728923735517,28,50.50655357142857,9.722804657073821,67.26998491704374,Alanna Smith,Paige Bueckers
DAL,1629501,1642793,0.014836787602779622,26,28.703203846153844,11.5705669405602,61.236802413273004,Alanna Smith,Aziaha James
DAL,1629501,1643425,-0.7000431545906564,22,44.345468181818184,7.841711238801702,0.7541478129713424,Alanna Smith,Azzi Fudd
DAL,1629574,1630386,-0.2196963535723319,24,25.879162499999996,9.56321195327779,30.015082956259427,Li Yueru,Awak Kuier
DAL,1629574,1641652,-0.2732571687910089,24,23.968045833333335,6.602872676473552,24.43438914027149,Li Yueru,Maddy Siegrist
DAL,1629574,1642784,-0.015329963299013056,25,43.16266,9.017556394334331,57.16440422322775,Li Yueru,Paige Bueckers
DAL,1629574,1642793,-0.015162872702124429,25,22.039319999999996,8.68020307898957,57.315233785822016,Li Yueru,Aziaha James
DAL,1629574,1643425,0.17947133145683591,23,41.26883913043478,10.941604764124332,81.2971342383107,Li Yueru,Azzi Fudd
DAL,1630386,1641652,-0.2435923142275685,31,29.92203870967742,9.374012340816762,27.149321266968325,Awak Kuier,Maddy Siegrist
DAL,1630386,1642784,-0.11500596679965043,32,50.25625,9.19130188212677,42.68476621417798,Awak Kuier,Paige Bueckers
DAL,1630386,1642793,-0.1439552080936876,31,27.094609677419363,11.01343929594974,39.21568627450981,Awak Kuier,Aziaha James
DAL,1630386,1643425,-0.17297935703514844,27,47.59198148148148,11.626011467098483,34.99245852187028,Awak Kuier,Azzi Fudd
DAL,1641652,1642784,-0.06311330061966379,32,47.14895,6.720851326690978,51.432880844645545,Maddy Siegrist,Paige Bueckers
DAL,1641652,1642793,0.24201069905856545,31,25.794074193548386,10.097378751041207,86.57616892911011,Maddy Siegrist,Aziaha James
DAL,1641652,1643425,-0.10608856679583588,27,45.424066666666675,7.658898626936663,44.19306184012066,Maddy Siegrist,Azzi Fudd
DAL,1642784,1642793,-0.46146694873550986,32,44.28384375,5.465549202397748,8.144796380090497,Paige Bueckers,Aziaha James
DAL,1642784,1643425,-0.05785132148929911,28,64.84226071428571,9.195422256727015,52.33785822021117,Paige Bueckers,Azzi Fudd
DAL,1642793,1643425,-0.01974067335155198,30,42.443326666666664,8.169303221202775,56.41025641025641,Aziaha James,Azzi Fudd
GSV,203026,203866,-0.2837066311951897,34,41.37843823529413,7.7186547492938695,23.378582202111613,Tiffany Hayes,Kayla Thornton
GSV,203026,204329,-0.07981380138982244,33,39.15505151515151,7.124288549222003,48.41628959276018,Tiffany Hayes,Kiah Stokes
GSV,203026,1628508,0.3199351162867563,32,35.394793750000005,9.009263345953089,92.3076923076923,Tiffany Hayes,Cecilia Zandalasini
GSV,203026,1628931,-0.3912989042680751,32,41.20156875,6.594187146875965,13.122171945701359,Tiffany Hayes,Gabby Williams
GSV,203026,1630097,-0.2898127739833035,34,35.92598823529412,7.828923203320732,22.021116138763198,Tiffany Hayes,Kaila Charles
GSV,203026,1631007,-0.24728988116883563,34,45.208338235294114,7.583994952930119,26.244343891402718,Tiffany Hayes,Veronica Burton
GSV,203026,1641656,-0.20810663684641803,29,27.37585862068966,8.652745934900716,31.070889894419306,Tiffany Hayes,Laeticia Amihere
GSV,203026,1642767,-0.008273045842164513,33,39.18232727272727,7.706791850304539,57.76772247360482,Tiffany Hayes,Janelle Salaun
GSV,203026,1642822,0.06521455737707596,34,31.45343235294118,9.361849839050057,67.57164404223228,Tiffany Hayes,Kaitlyn Chen
GSV,203866,204329,0.0027213413447912485,35,47.13475714285714,7.182781292634151,60.33182503770739,Kayla Thornton,Kiah Stokes
GSV,203866,1628508,-0.23549587065992872,32,42.95885,7.968958781624222,28.054298642533936,Kayla Thornton,Cecilia Zandalasini
GSV,203866,1628931,0.4761686939497914,34,50.06617647058823,9.368322720519037,97.5867269984917,Kayla Thornton,Gabby Williams
GSV,203866,1630097,-0.11127761815452787,36,44.42870555555556,7.773628439536344,43.58974358974359,Kayla Thornton,Kaila Charles
GSV,203866,1631007,0.5000902519773749,36,53.425000000000004,9.809523367625973,98.19004524886877,Kayla Thornton,Veronica Burton
GSV,203866,1641656,-0.24373326231002515,31,35.97364838709677,7.20636327111306,26.84766214177979,Kayla Thornton,Laeticia Amihere
GSV,203866,1642767,-0.13845286318655461,35,47.177139999999994,6.326944297451877,39.969834087481146,Kayla Thornton,Janelle Salaun
GSV,203866,1642822,-0.5044559659850751,36,39.27406944444445,6.294804742498574,6.485671191553545,Kayla Thornton,Kaitlyn Chen
GSV,204329,1628508,-0.2698122450025876,31,40.46773225806452,6.318008172907402,24.58521870286576,Kiah Stokes,Cecilia Zandalasini
GSV,204329,1628931,0.09585736775022397,33,47.3575696969697,7.009061848309517,72.54901960784314,Kiah Stokes,Gabby Williams
GSV,204329,1630097,-0.22221094065694452,35,41.68523428571429,6.769192449053234,29.71342383107089,Kiah Stokes,Kaila Charles
GSV,204329,1631007,0.18394022773295043,35,50.90618571428571,7.729038550859498,81.90045248868778,Kiah Stokes,Veronica Burton
GSV,204329,1641656,-0.303089059328295,30,34.03276666666667,5.093385524947736,20.51282051282051,Kiah Stokes,Laeticia Amihere
GSV,204329,1642767,0.32508377084163914,35,44.431897142857146,6.160009087917557,92.76018099547511,Kiah Stokes,Janelle Salaun
GSV,204329,1642822,-0.1493320803798515,35,36.490942857142855,7.898913282675465,37.85822021116139,Kiah Stokes,Kaitlyn Chen
GSV,1628508,1628931,-0.06642507882512637,30,43.30277333333332,8.260241819618523,50.829562594268474,Cecilia Zandalasini,Gabby Williams
GSV,1628508,1630097,-0.38827130760006184,32,37.431246875,7.280248793603424,13.574660633484163,Cecilia Zandalasini,Kaila Charles
GSV,1628508,1631007,-0.08056479780702365,32,47.014056249999996,8.04607151367582,47.963800904977376,Cecilia Zandalasini,Veronica Burton
GSV,1628508,1641656,-0.28492995567243323,27,29.37961111111111,7.3548436286432946,23.076923076923077,Cecilia Zandalasini,Laeticia Amihere
GSV,1628508,1642767,-0.3237463690193733,31,40.543541935483866,5.900234814636572,18.702865761689292,Cecilia Zandalasini,Janelle Salaun
GSV,1628508,1642822,-0.22655099580099602,32,33.106240625,7.361477171314209,29.260935143288087,Cecilia Zandalasini,Kaitlyn Chen
GSV,1628931,1630097,-0.4568186244446891,34,44.01029705882353,6.402757816823949,8.597285067873303,Gabby Williams,Kaila Charles
GSV,1628931,1631007,0.2721288004438188,34,53.29166764705882,9.586932305399653,89.44193061840122,Gabby Williams,Veronica Burton
GSV,1628931,1641656,-0.40616734091380813,29,35.46493793103448,6.568061209933905,11.91553544494721,Gabby Williams,Laeticia Amihere
GSV,1628931,1642767,-0.10386479689214251,33,47.028784848484854,6.86129845428879,44.34389140271493,Gabby Williams,Janelle Salaun
GSV,1628931,1642822,-0.43472462917386206,34,39.307347058823524,5.482603587449334,9.803921568627452,Gabby Williams,Kaitlyn Chen
GSV,1630097,1631007,0.023846509730890197,36,48.28055555555556,7.8536844331978335,62.29260935143288,Kaila Charles,Veronica Burton
GSV,1630097,1641656,0.46702951013541705,31,31.713435483870963,9.693837665945253,97.43589743589743,Kaila Charles,Laeticia Amihere
GSV,1630097,1642767,0.0018108109167179038,35,41.727617142857135,7.741683219942081,59.72850678733032,Kaila Charles,Janelle Salaun
GSV,1630097,1642822,0.2944863331499128,36,34.129625,9.87520603362279,91.10105580693816,Kaila Charles,Kaitlyn Chen
GSV,1631007,1641656,-0.35748150746536417,31,39.497299999999996,6.789197966181278,15.535444947209653,Veronica Burton,Laeticia Amihere
GSV,1631007,1642767,0.03382717638371937,35,50.948568571428574,6.967995929363783,63.95173453996983,Veronica Burton,Janelle Salaun
GSV,1631007,1642822,-0.6879699715816814,36,43.125919444444435,4.853385868196667,1.5082956259426847,Veronica Burton,Kaitlyn Chen
GSV,1641656,1642767,-0.18748737438102142,30,32.99609999999999,7.562422490363695,33.18250377073906,Laeticia Amihere,Janelle Salaun
GSV,1641656,1642822,0.4307589283746394,31,27.147300000000005,9.405134075989205,96.38009049773756,Laeticia Amihere,Kaitlyn Chen
GSV,1642767,1642822,-0.09454350738702803,35,36.533325714285716,8.098836316095515,46.60633484162896,Janelle Salaun,Kaitlyn Chen
IND,1628881,1628899,-0.22481414963754912,31,33.12957741935484,8.789120959409981,29.411764705882355,Monique Billings,Myisha Hines-Allen
IND,1628881,1628909,0.07381281765336604,37,52.77028378378378,8.177430031784418,68.92911010558069,Monique Billings,Kelsey Mitchell
IND,1628881,1629482,0.011784384400373719,36,43.39769444444445,7.774199894153351,60.633484162895925,Monique Billings,Sophie Cunningham
IND,1628881,1630112,0.02479801583788179,32,33.892199999999995,10.36749623079188,62.594268476621416,Monique Billings,Tyasha Harris
IND,1628881,1631086,0.07585123971574216,37,38.91170810810811,8.605189844615683,69.23076923076923,Monique Billings,Lexie Hull
IND,1628881,1641648,-0.23992598134578835,34,47.40931470588235,7.741240323967054,27.450980392156865,Monique Billings,Aliyah Boston
IND,1628881,1642286,0.0021758568344967463,33,51.186881818181824,9.412118972083762,59.879336349924586,Monique Billings,Caitlin Clark
IND,1628881,1642815,-0.27799226969075447,36,38.671305555555556,9.738008107379908,24.132730015082956,Monique Billings,Makayla Timpson
IND,1628881,1643433,-0.1571497883619104,32,30.61615625,9.939222656173467,36.65158371040724,Monique Billings,Raven Johnson
IND,1628899,1628909,-0.17549484724577227,32,46.204171875,6.706672039781242,34.69079939668175,Myisha Hines-Allen,Kelsey Mitchell
IND,1628899,1629482,-0.3166583872713609,31,36.3198935483871,6.64517509044146,19.306184012066367,Myisha Hines-Allen,Sophie Cunningham
IND,1628899,1630112,-0.15080916156552154,27,27.985807407407403,9.013453892970897,37.55656108597285,Myisha Hines-Allen,Tyasha Harris
IND,1628899,1631086,0.33144411501982346,32,32.842178125000004,8.683708829301377,93.21266968325791,Myisha Hines-Allen,Lexie Hull
IND,1628899,1641648,-0.33270561400365317,29,40.46436206896551,6.930239810188689,17.49622926093514,Myisha Hines-Allen,Aliyah Boston
IND,1628899,1642286,-0.13206101183525573,28,44.88036071428572,6.8453660946029915,41.17647058823529,Myisha Hines-Allen,Caitlin Clark
IND,1628899,1642815,-0.4840822859137897,31,30.89139677419355,8.816528110675005,7.088989441930618,Myisha Hines-Allen,Makayla Timpson
IND,1628899,1643433,0.48751787001088287,29,25.860924137931036,10.95655672425861,97.88838612368023,Myisha Hines-Allen,Raven Johnson
IND,1628909,1629482,-0.1760090512405575,37,55.858118918918905,5.835442795911409,34.53996983408748,Kelsey Mitchell,Sophie Cunningham
IND,1628909,1630112,-0.33286085115982533,33,47.08486363636364,6.443880574419917,17.345399698340874,Kelsey Mitchell,Tyasha Harris
IND,1628909,1631086,0.075855756472511,38,51.65306842105263,6.227191458005086,69.3815987933635,Kelsey Mitchell,Lexie Hull
IND,1628909,1641648,0.34749034734267625,35,60.55714285714284,8.090005798524997,94.26847662141779,Kelsey Mitchell,Aliyah Boston
IND,1628909,1642286,0.35573226234120336,34,64.26325,7.591684835886186,94.7209653092006,Kelsey Mitchell,Caitlin Clark
IND,1628909,1642815,0.08323750872835967,37,51.39460540540541,10.353382802842374,70.13574660633483,Kelsey Mitchell,Makayla Timpson
IND,1628909,1643433,-0.2001761040105508,33,43.452030303030305,8.016820885156287,32.27752639517345,Kelsey Mitchell,Raven Johnson
IND,1629482,1630112,-0.07091821204099236,32,37.57709375,8.007915219167785,49.7737556561086,Sophie Cunningham,Tyasha Harris
IND,1629482,1631086,-0.6938639752620699,37,41.685127027027036,4.119261777218007,1.0558069381598794,Sophie Cunningham,Lexie Hull
IND,1629482,1641648,0.1154980404928344,34,50.92842647058824,7.975481181505653,75.1131221719457,Sophie Cunningham,Aliyah Boston
IND,1629482,1642286,0.06983567439363554,33,54.35960606060606,7.9657956995024755,68.02413273001508,Sophie Cunningham,Caitlin Clark
IND,1629482,1642815,0.0735892491263482,36,41.97963611111111,10.759174962691219,68.77828054298642,Sophie Cunningham,Makayla Timpson
IND,1629482,1643433,-0.19551139419966962,32,33.879696875,8.349074071802306,32.57918552036199,Sophie Cunningham,Raven Johnson
IND,1630112,1631086,-0.039844070365214895,33,32.77929090909091,9.067367621289117,54.14781297134238,Tyasha Harris,Lexie Hull
IND,1630112,1641648,-0.2357928336906718,30,41.455,8.62052297941492,27.90346907993967,Tyasha Harris,Aliyah Boston
IND,1630112,1642286,-0.6478854539679485,29,43.55174137931034,6.462158286379761,2.7149321266968327,Tyasha Harris,Caitlin Clark
IND,1630112,1642815,0.1948390209996996,32,34.250009375,11.252604953760402,82.65460030165912,Tyasha Harris,Makayla Timpson
IND,1630112,1643433,-0.09062712085846483,28,23.61370357142857,12.28031919028052,46.90799396681749,Tyasha Harris,Raven Johnson
IND,1631086,1641648,-0.035412186633747955,35,46.58808,6.896296840240122,54.75113122171946,Lexie Hull,Aliyah Boston
IND,1631086,1642286,-0.17453485478733358,34,49.77548823529411,7.148776806061839,34.841628959276015,Lexie Hull,Caitlin Clark
IND,1631086,1642815,-0.32631350275196674,37,37.40089459459458,9.04491479018109,18.250377073906485,Lexie Hull,Makayla Timpson
IND,1631086,1643433,0.3106332285951068,33,29.506054545454546,10.812822905123195,91.70437405731523,Lexie Hull,Raven Johnson
IND,1641648,1642286,0.15408608554699438,31,59.62096774193548,8.11098389680673,79.63800904977376,Aliyah Boston,Caitlin Clark
IND,1641648,1642815,-0.10231214635283375,34,45.659800000000004,11.603422035631112,44.79638009049774,Aliyah Boston,Makayla Timpson
IND,1641648,1643433,-0.021459899171267983,30,38.746669999999995,9.194136424060794,56.25942684766214,Aliyah Boston,Raven Johnson
IND,1642286,1642815,0.24692720556365622,33,50.8929393939394,11.110831115204078,86.72699849170438,Caitlin Clark,Makayla Timpson
